SN,addr,pressure,lat,lng
58Z5CY,兴明南街一坊35号门口,0.203847733,22.54912758,113.9293823
PPP918,大新新村5-1巴渝粉馆门口,0.492995443,22.5373745,113.9223099
C0CJ83,大新新村36-2号门口,0.10348095,22.53717804,113.9225693
2C34HJ,大新新村21-2号门口,0.332035342,22.53659439,113.9228745
06FC5X,大新新村146号福伴超市门口,0.298680984,22.53842545,113.9232941
3ST22P,大新新村148-2号燃气服务点门口,0.06726463,22.53859329,113.9233246
S50R5D,大新新村151号银通学车门口,0.261196307,22.53902817,113.9231873
X6SJ65,大新新村152-2号风行牛奶门口,0.356205652,22.53904343,113.9232941
SCP790,大新新村159-2中国电信门口,0.416163688,22.53980827,113.9230194
11CWJ4,大新新村164-1号隆江猪脚饭门口,0.335565879,22.54020309,113.9230423
Q11EK2,大新新村129号商店门口,0.356163265,22.53973389,113.92276
GQ4C99,新浦花园,0.540048823,22.5356617,113.924118
68Y8RC,巷头新村23-1号旁边,0.427410889,22.53783417,113.9356308
TQC484,巷头新村22号对面,0.317597409,22.53745651,113.9356155
VK6S32,巷头新村18-2美好发艺门口,0.552296473,22.53740692,113.9355392
BU025A,巷头新村17-1号门口,0.071941006,22.53705215,113.9352493
75EB0J,巷头新村18-1号门口,0.466703683,22.53707886,113.9356384
Z18V4Y,巷头新村7-1号门口,0.39778885,22.5372448,113.935791
EM3J24,巷头新村4-4号门口,0.572544811,22.53745461,113.9359512
GPM552,香山西街高尔夫球场向东南50米,0.132935553,22.55552292,113.9829178
362FHG,香山西街高尔夫球旁,0.413888636,22.55563354,113.9825974
R98PR9,香山西街第二实验学校旁,0.350183677,22.5557251,113.9817047
KWJ108,香山西街中国建设银行旁,0.221365139,22.55566406,113.9807739
7ZBJ86,香山西街中国建设银行向西50米,0.358359537,22.55574036,113.9799271
QKC455,南海大道与华明路交汇东50米南侧,0.574994733,22.5129261,113.9313126
3FET48,南海大道2043号中国移动门口,0.592801406,22.51194763,113.9306412
G3MF61,南海大道与东滨路交汇西20米南侧2013号南油世纪门口,0.590179108,22.51148033,113.9304504
ES0Z48,香山西街中国建设银行向西100米,0.255570874,22.55566216,113.9789352
D91C4Y,香山西街与侨北一街交汇处,0.419880966,22.55563164,113.9781799
65WS6B,南海大道1078号旁边,0.344613098,22.50386429,113.9276657
4ABP20,纯水岸西公交站旁,0.114747324,22.55525589,113.9771118
6MQ4B6,南海大道与工业七路交汇北100米东侧,0.518065804,22.50408173,113.9277496
P47H1R,香山西街胜达通讯对面,0.534905713,22.55488968,113.9762726
9K42RX,香山西街青花郎对面,0.114715558,22.55464363,113.9754639
7G6P2C,建南路与登良路交汇东5米南侧建南路6栋旁,0.525260435,22.51577377,113.9342728
NR376J,香山西街蔡记商店对面,0.589401311,22.55487633,113.9744034
7HB0M4,建南路与登良路交汇东50米南侧建南路2栋旁,0.506326926,22.51448059,113.9337387
0BL8B1,香山西街侨城聲苑公交站向东南30米,0.478056809,22.55532837,113.9736862
X099LW,华明路与建南路交汇北5米东侧,0.236234266,22.51363564,113.9333878
848QPK,香山西街与沙河东路交汇处,0.167307957,22.55565071,113.9731216
HP2N33,兴南路54号侧门,0.393644722,22.5142765,113.93573
2Q91JL,兰桂二路与东滨路交汇北30米东侧,0.506722025,22.51167488,113.9461288
C3JV35,兰月二街与科苑南路交汇西30米北侧,0.346883196,22.51347351,113.949234
PN327W,兰月二街与科苑南路交汇西30米南侧,0.188250304,22.51297951,113.949295
161XXR,沙河西路与海德三路交汇南100米东侧,0.369153309,22.51814651,113.9595566
0L49SK,沙河西路与海德三路交汇北150米东侧,0.196655643,22.5239048,113.9604111
EJ93Y0,香山中街波托菲渃公交站向北50米,0.46913194,22.55426025,113.9836273
JY724X,香山中街波托菲渃公交站向北100米,0.409334677,22.55463791,113.9836655
YP4Q11,香山中街与杜鹃山西街向东30米,0.450343654,22.55149269,113.9862137
XLM324,香山中街与杜鹃山西街向东100米,0.115370352,22.55162239,113.9871063
JMJ594,香山中街与杜鹃山西街向东150米,0.083910553,22.55157471,113.9878616
8BT57J,香山中街天鹅堡东公交站旁,0.418400739,22.5514431,113.9886093
6P7B5U,香山中街天鹅堡东公交站向东50米,0.219555485,22.55033112,113.9896698
46QV5Y,香山中街与杜鹃山东街向东80米,0.15503698,22.55059624,113.9907684
2UTX62,香山中街与香山东街向西100米,0.545069855,22.55051994,113.9918594
5Z98BS,香山中街与香山东街交汇处,0.438239421,22.55034828,113.9900208
J6PD58,大新村大新街70号门口,0.483407348,22.53632736,113.9245377
G9CX99,怡海大道前海湾保税区马路对面公交站台（海运中心）,0.469300691,22.50628853,113.8876724
KGT297,月亮湾山庄门口,0.385187933,22.4944458,113.8981094
JPV335,少帝路赤湾学校路口往西30米上坡出垃圾箱旁,0.418858015,22.48770523,113.8984528
45F5SH,NULL,0.524030591,22.534447,114.018074
K73L0Q,留仙大道与平山一路交汇处西10米北侧,0.08756969,22.58890343,113.9761124
J980SG,平山一路与平山二路交汇处北100米西侧,0.328482921,22.59147263,113.9756699
9M78PA,丽山路与平山一路交汇处北50米西侧,0.480082605,22.59345627,113.9707108
8LVQ08,留仙大道G SPACE集动空间,0.153838759,22.59309769,113.9971085
AHJ869,丽水路桑泰大厦A座门前,0.467732626,22.59441566,113.9709091
183PJL,留仙大道与平山一路交汇处西100米北侧,0.209160478,22.58892441,113.9745483
U9RW70,留仙大道长岭陂地铁站A2出口西200米北侧,0.05411663,22.60379982,114.0159912
U5D0V5,留仙大道与学院大道交汇处西50米北侧,0.296587557,22.60199165,114.0138931
VNP420,留仙大道南山智园西行公交站西10米北侧,0.452953382,22.59891891,114.0112228
GY0D19,留仙大道长岭陂地铁站A2出口东10米北侧,0.139376987,22.60543633,114.0176544
8U0GW9,留仙大道与平山一路交汇处东50米北侧,0.392750277,22.58885574,113.9771881
9X1DU0,留仙大道宝能城花园-东区,0.076269357,22.59552193,114.0032806
J462VC,留仙大道长岭陂地铁站A2出口东200米北侧,0.502323635,22.60680008,114.0194855
P7L2F5,丽水路与留仙大道交汇处西2米北侧,0.190002676,22.59091187,113.9890594
9E0WE7,丽山路桑泰丹华府-南区,0.29007046,22.59345818,113.9709091
9LLM67,留仙大道西丽同富裕工业城,0.180535387,22.59102249,113.9920578
J9A69E,深圳市南山区平山一路,0.589389436,22.5923481,113.973877
FQH893,留仙大道博林天瑞,0.523116435,22.58907318,113.9800644
Q9B9V2,留仙大道博林天瑞,0.461548141,22.58954239,113.9810791
F9CB02,深圳市南山区留仙大道,0.458735226,22.58778763,113.9692535
HLX734,深圳市南山区留仙大道,0.255224942,22.59682846,114.0066452
Z090DJ,丽山路眼镜森林(大学城店),0.453447565,22.59225655,113.9709702
D515MV,深圳市南山区留仙大道,0.421009356,22.5871563,113.9701385
487TNG,丽山路平福苑,0.549326541,22.5914135,113.9711761
607WJG,留仙大道平山村南公交站西10米北侧,0.051276384,22.58895493,113.9742126
4EJ80E,留仙大道大学城(地铁站),0.23479882,22.5877018,113.9719467
118LZV,求水山商业街哲里木蒙古餐厅(丽山路),0.195608777,22.5904541,113.9714355
00C0WN,平山一路世外桃源创意园-正门,0.359051459,22.58910179,113.9762268
WH747U,丽山路玲珑彝寨,0.278639184,22.59259224,113.9720078
JJJ645,留仙大道东北旺饺子菜馆,0.440703925,22.58890533,113.9734039
1TX98D,留仙大道朗麓家园4栋-B座,0.336505375,22.59520912,114.0024872
T0Y74P,丽水路西丽同富裕工业城,0.513189116,22.59090805,113.9897308
DA594T,深圳市南山区丽山路,0.286880503,22.59254837,113.9712448
TX0H28,留仙大道与麦地巷路交汇处西5米北侧,0.598216277,22.59753418,114.0085297
S7VS51,留仙大道深圳大学城-体育中心,0.294782399,22.5909462,113.985672
2XD7J6,留仙大道与平山一路交汇处东10米北侧,0.065055925,22.58992386,113.9818192
TXK617,留仙大道深圳大学城体育中心网球场,0.286193299,22.59091187,113.9878845
3F22CC,留仙大道宝能城西区,0.496745773,22.59490013,114.0016708
15G3VQ,留仙大道西丽同富裕工业城,0.307255112,22.59126663,113.9927292
36PLH3,留仙大道与九号路交汇处东70米北侧,0.0867897,22.59272766,113.9961166
1K76BH,深圳市南山区学苑大道(西),0.290919942,22.59132195,113.9680023
6ZV5Y8,留仙大道大学城游泳馆,0.574116174,22.5909214,113.9867783
QCG316,深圳市南山区留仙大道,0.401526359,22.59236526,113.9952164
6M08SN,留仙大道塘朗工业区-B区,0.256362916,22.59202194,113.9943237
315TJJ,留仙大道西丽同富裕工业城,0.088847674,22.59090424,113.9907913
1W18SV,深圳市南山区丽山路,0.462916554,22.5943203,113.9706955
5KL2X0,丽山路平山市场,0.209478829,22.5912056,113.9710541
85BGT4,留仙大道南山智园-A3栋,0.18466741,22.59832191,114.0103683
RB3M91,丽山路平山民企科技园第-4栋,0.240287387,22.59228134,113.9707565
F468JE,留仙大道家家公寓,0.444957776,22.58659172,113.9684067
M7W7B7,留仙大道长岭陂地铁站A2出口南50米西侧,0.593053747,22.60455894,114.0167084
9C08PZ,留仙大道天利航空检测设备研究所,0.231288561,22.59938049,114.0116882
AQ230Q,留仙大道深信服网络科技公司,0.110022019,22.59781265,114.0092392
3G89LG,留仙大道南山云谷创新产业园,0.417397074,22.58880424,113.9780655
LA14S9,深圳市南山区商业街,0.128350604,22.58958626,113.9717102
K57F9S,商业街平山村牌坊,0.530061519,22.58946991,113.9715652
4FN7A2,深圳市南山区平山一路,0.151670316,22.58817673,113.974762
SZL175,留仙大道博林天瑞,0.151840785,22.58888245,113.979332
M63J1B,深圳市南山区留仙大道,0.348559309,22.58687019,113.9692307
6L8KV4,留仙大道南山区人才公寓,0.067955862,22.58759308,113.9671097
W301PN,深圳市南山区留仙大道,0.360761153,22.58732986,113.9674225
3JZ0P8,平山一路平山村,0.347474322,22.5920105,113.9746246
177DWV,深圳市南山区学苑大道(西),0.05570538,22.58860588,113.9673157
91792186228,港湾大道招商港务综合办公区门前西侧,0.46634558,22.4771328,113.9109268
91792186225,南康路与南港路交汇处西南角,0.17321158,22.47449493,113.9100647
91792186224,赤湾五路与赤湾六路南10米西侧,0.522526604,22.48556328,113.8971634
91792186221,港航路与连接线东20米南侧,0.408092117,22.48609543,113.8996124
91792186213,港湾大道与赤湾三路西200米南侧,0.423500179,22.47747231,113.9114304
91792038454,打石一路北侧，中兴通讯员工宿舍门口向南50米,0.43902923,22.5796814,113.9423752
91792038453,茶光路与同乐路交汇处，同乐路东侧路口向北100米,0.532860703,22.57629395,113.9394455
91792038452,创科路东侧与打石二路交汇处往南50米绿化带中,0.381398197,22.58172989,113.9455185
91792038451,深圳市南山区同乐路与茶光路交汇处往北300米人行道上,0.586348943,22.57654572,113.9385452
91792038449,石鼓路东侧与打石三路交汇处往南100米,0.114555621,22.58312225,113.9549103
91792038448,麻磡村社区工作站旁,0.558096786,22.63944244,113.9593582
91792038446,西丽北路23号门口,0.454947435,22.58361626,113.9615707
91792038445,丽康路西侧大磡公交站往南350米,0.464283584,22.63142967,113.9823914
91792038444,打石一路与同乐路交汇处路口,0.284827699,22.58212662,113.9368591
91792038443,沁园路麒麟山庄疗养院公交站往北230米人行道上,0.269117225,22.61728668,113.9786072
91792038442,沁园路西侧西丽湖综合楼公交站往北20米,0.071246918,22.60390282,113.9758453
91792038441,沁园路西侧肖记果园4032号门口,0.205825538,22.61986542,113.979393
91792038440,石鼓路东侧与打石二路交汇处往北120米绿化带中,0.264210997,22.58227921,113.9549789
91792038439,留仙大道北侧与创科路交汇处路口往东30米绿化带中,0.532586194,22.58662415,113.956459
91792038438,麻磡路与麻磡南路交汇处路口,0.395473871,22.64197922,113.9596481
91792038437,打石二路与创科路交汇处往东30米绿化带中,0.505668503,22.58077621,113.9463959
91792038435,丽康路阿山荔枝百年古树场区往西50米,0.599821851,22.62976456,113.9842758
91792038434,同乐路东侧，距进南光高速口50米,0.339685885,22.5795269,113.9370422
91792038433,麻磡村南148-1号,0.58395479,22.64081955,113.95858
91792038432,麻磡南路与丽康路交汇处，西丽派出所驻守点门口向北50米,0.527747314,22.63610077,113.9643326
91792038431,深圳市南山区沁园路,0.587518534,22.60579681,113.9754639
91792038430,丽康路阿山荔枝百年古树场区往西180米人行道上,0.344759211,22.63075256,113.9827499
91792038429,麻磡路6号对面,0.568492556,22.64033127,113.956459
91792038427,丽康路与王京坑路交汇处西200米北侧,0.40288048,22.63604736,113.9754944
91792038426,打石三路北侧深圳市西丽第二中学,0.451600221,22.58400726,113.9537354
91792038425,麻磡社区文化广场旁,0.104479829,22.63908386,113.9595795
91792038424,石鼓路东侧西丽派出所公交站边,0.259232409,22.57601547,113.9551392
91792038423,深圳市南山区南天路4号门边,0.512586622,22.58856583,113.9630814
91792038422,深圳市南山区南天路6-5号门口,0.265021631,22.58960342,113.9628677
91792038420,麻磡路16-8斜对面,0.295932321,22.63986588,113.9570313
91792038418,沁园路西侧西丽湖综合楼公交站往北100米,0.345451635,22.60502625,113.97612
91792038417,沁园路西侧路灯3120083,0.296637816,22.60866547,113.9747238
91792038416,留仙大道南侧留仙洞地铁站A口往西150米绿化带中,0.076161769,22.58584976,113.9481506
91792038413,南天路4号门边,0.446015219,22.58868599,113.9630432
91792038412,南天路西丽小学操场后门,0.096798981,22.59187126,113.9623795
91792038411,麻磡南路与丽康路交汇处，丽康路东侧路口向南50米,0.07214954,22.64023018,113.9612274
91792038410,沁园路西侧大磡小学公交站往南150米人行道上,0.275697195,22.62160873,113.9800491
91792038409,丽康路与羊台山农家乐山路交汇处路口,0.245081526,22.63431931,113.9689865
91792038408,打石三路北侧深圳市第二高级中学西边,0.40791123,22.58383942,113.9518356
91792038407,留仙大道南侧留仙洞地铁站(公交站)往西20米人行道上,0.129548424,22.58584976,113.9490509
91792038406,麻磡村南157号门口,0.288752148,22.6399498,113.9589539
91792038405,丽康路东侧与大磡工业一路交汇处往北150人行道上,0.385836076,22.6297226,113.9883423
91792038404,港航大道与南康路海湾路口公交站北10米,0.128159682,22.47523117,113.9089432
91792038402,港航大道招商大厦公交站西侧20米,0.558303562,22.47852135,113.9128265
91792038400,赤湾五路与赤湾四路北10米西侧,0.596945432,22.48428726,113.8964996
91792038395,赤湾五路与赤湾四路南10米西侧,0.379588234,22.48378563,113.8962555
91792038393,赤湾三路与赤湾六路北50米西侧,0.382390304,22.48528862,113.9000397
91792038390,兴海大道与赤湾六路北200米南侧,0.143905331,22.48369408,113.9101944
91792038376,赤湾四路与少帝路交汇处北10米东侧,0.375709429,22.48444366,113.8894501
91792038374,兴华路3-2号汉阳馆烤肉大师门前西侧,0.367159378,22.49113846,113.9233627
91792038372,赤湾五路与赤湾二路北10米西侧,0.389440495,22.48311615,113.8959045
91792038368,赤湾二路与赤湾九路东50米北侧,0.37434989,22.48368454,113.8931732
91792038365,兴海大道龙瑞佳园（北行）公交站旁,0.228696349,22.48749733,113.9072037
91792038357,赤湾九路与赤湾四路西10米北侧,0.335485712,22.48559952,113.8924255
91792038341,左炮台路1号美国寿力门口北10米,0.586887043,22.48192596,113.9037247
91792038339,兴海大道与碧海路西5米南侧,0.263150792,22.47195625,113.9037552
91792038337,左炮台路与赤湾六路南150米东侧,0.176428845,22.48292351,113.9042358
91792038332,赤湾一路与赤湾二路南100米,0.29778538,22.47898483,113.9003906
91792038331,沿山路与工业三路交汇处，沿山路东侧路口向北50米,0.51158753,22.49413681,113.9196625
91792038329,天祥路与天祥南路交汇处北50米东侧,0.387955928,22.4726162,113.8995361
91792038328,工业八路与南海大道西150米北侧,0.106226218,22.50654984,113.9273605
91792038327,赤湾二路与赤湾五路交汇处西南角,0.51709383,22.48257256,113.8954315
91792038326,赤湾一路与赤顺路南20米,0.352417505,22.47750282,113.8993301
91792038325,赤湾一路与赤顺路北20米,0.562435622,22.47790146,113.8997192
91792038324,左炮台路1号美国寿力门口南20米,0.175813589,22.48101807,113.9031982
91792038323,水湾路与招商路南50米东侧,0.243460941,22.49515724,113.9273529
91792038322,兴全一路与太子路南10米东侧,0.265784045,22.49351501,113.9238968
91792038321,赤湾一路与赤湾二路南20米,0.547607463,22.47975349,113.9007492
91792038320,工业四路南侧6号正大康地对面,0.542760067,22.49641228,113.9201431
91792038319,港航大道招商港务公交站东10米,0.236194794,22.4759388,113.9103928
91792038318,南康路南海救助站深圳救助基地对面北200米西侧,0.187484509,22.47221947,113.9119873
91792038317,赤湾一路与赤湾六路南50米,0.340585463,22.48373032,113.9025116
91792038315,兴工路43号侧门预防接种门诊门口,0.278190208,22.50860596,113.9263535
91792038314,赤湾四路与赤湾二路交汇处往赤湾四路方向,0.127706541,22.48420715,113.8886566
91792038312,左炮台路2号蓝胖子机器人对面,0.329172124,22.48038864,113.9028931
91792038311,荔园路与太子路北200米东侧,0.569726704,22.49447823,113.9235306
91792038310,工业五路与规划一路交汇处，工业五路东侧路口,0.525313282,22.53609467,114.016716
91792038309,右炮台路与妈湾大道桥下交汇处北50米西侧,0.108285991,22.48000908,113.8865356
91792038308,右炮台路与赤湾二路南100米西侧,0.420873197,22.48248863,113.8876419
91792038307,左炮台路与赤湾二路8号北侧,0.338022126,22.47951889,113.9023743
91792038306,赤湾四路海景公寓南20米东侧,0.563554317,22.48487473,113.8912888
91792038305,右炮台路与妈湾大道桥下交汇处北200米西侧,0.396335574,22.48075104,113.8866882
91792038302,赤湾二路与赤湾一路西50米北侧,0.125883677,22.47980881,113.9017639
91792038301,沿山路与工业六路交汇处，沿山路东侧路口向北10米,0.50197972,22.50127983,113.9235382
91792038300,赤湾二路与赤湾九路交汇处西北角,0.186841998,22.48426628,113.8917465
91792038298,沿山路20号安南花园门口,0.159410379,22.50028229,113.9227295
91792038296,沿山路与蛇口龟山路交汇处，沿山路东侧路口向北100米,0.333889773,22.49216652,113.1911469
91792038292,工业四路南侧4号深圳母婴城对面,0.128958539,22.49593735,113.9211731
91792038278,沁园路东部道路雅居苑往东150路口东侧,0.579225345,22.61794662,113.9820328
91792038277,创科路与留仙大道交汇处，创科路东侧路口向南20米,0.291915727,22.58508682,113.9442139
91792038276,沁园路东部道无名分叉路往南175米,0.572059133,22.61629868,113.9825592
91792038274,同乐路路灯3401066,0.264470093,22.57725716,113.9379272
91792038273,沁园路麒麟山户外训练中心,0.515486514,22.6147747,113.9776459
91792038272,茶光路与同乐路交汇处，同乐路东侧路口向北400米,0.459656476,22.57851601,113.9375
91792038271,同乐路西侧与茶光路交汇处往北200米人行道上,0.166707378,22.5757637,113.9391022
91792038270,同乐路西侧离打石路口往南500米处,0.265546224,22.57954216,113.9363861
91792038269,创科路东侧与打石二路交汇处路口,0.549843753,22.58114243,113.9442596
91792038268,同乐路西侧离打石路口往南650米处,0.454692135,22.57866859,113.9369202
91792038267,同乐路西侧与留仙大道交汇处往南200米人行道上,0.381839571,22.5854454,113.9361496
91792038266,麻磡村2号亭出口与丽康路交汇处,0.524442017,22.63871384,113.9534378
91792038265,同乐路西侧与茶光路交汇处路口南边,0.335133246,22.57510185,113.9394531
91792038263,同乐路西侧2013号门前,0.447914872,22.58926201,113.936264
91792038262,茶光路与同乐路交汇处，同乐路东侧路口向北200米,0.228545833,22.57696342,113.9387589
91792038261,同乐路东侧与茶光路交汇处往北50米,0.530299385,22.57501411,113.9404373
91792038260,同乐路西侧与打石一路交汇处往北100米人行道上,0.519821203,22.58313179,113.9361725
91792038259,同乐路东侧，南光高速立交桥桥底距打石一路路口50米,0.243904466,22.58179474,113.9368973
91792038258,同乐路西侧与南光高速下高速路口西侧人行道上,0.090304039,22.58052635,113.9362259
91792038255,创研路西侧，2号侧门向北50米,0.596319491,22.58360672,113.9405746
91792038253,蛇口片区工业八路103号诚品行门前,0.346647336,22.50559807,113.9438629
91792038252,沙河西路3302号门前,0.567996095,22.58537292,113.9608002
91792038251,西丽南路深圳瓶装燃气供应站围墙外,0.314055384,22.57847595,113.9578857
91792038250,后海滨路与工业七路交汇处向西20米南侧,0.232510264,22.50135422,113.9440079
91792038249,沙河西丽西侧茶光地铁站A口,0.335435565,22.58124924,113.9606705
91792038247,岸湾六街常青藤儿童学院门前,0.5282204,22.49637413,113.9492493
91792038246,蛇口片区近海路土地监察队与交警大队中间,0.54584575,22.50281334,113.9386368
91792038245,后海滨路湾厦地铁站B出口20米,0.309548361,22.50019455,113.9452057
91792038244,工业七路与近海路交汇处,0.437802868,22.50037956,113.9387436
91792038243,蛇口片区后海滨路与月华路交叉路口向北150米西侧,0.481082405,22.50421143,113.9442749
91792038242,中心路与工业七路交叉路口东南角,0.471883035,22.50132179,113.9474258
91792038241,沙河西路西侧茶光地铁站A口,0.412493935,22.58060074,113.9606781
91792038240,花果路东侧46号港尾商行对面,0.538385492,22.49714661,113.9335251
91792038239,深圳市南山区沙河西路南蓉大酒楼门口,0.113011289,22.58209991,113.9604568
91792038238,蓝天路中国建设银行门前,0.393001274,22.49652672,113.9448013
91792038237,蛇口老街113号明安劳保消防店门口,0.286069179,22.49198532,113.9321976
91792038236,公园南路15-2号魅族手机店门口,0.241896876,22.49423027,113.9313583
91792038235,岸湾六街66号喜乐库门前,0.318340777,22.49603844,113.9491882
91792038234,蛇口片区工业八路157-14号为学教育,0.339731947,22.50548363,113.9402237
91792038233,招商路与爱榕路交汇处招商路南侧5号海湾社区健康中心门口,0.420784236,22.49729347,113.9369736
91792038232,工业七路工业七路口公交站旁,0.524729242,22.50049782,113.9395676
91792038231,蛇口片区海月华庭幼儿园22号对面,0.523189556,22.50335312,113.9430923
91792038230,沙河西路3273号门前,0.277930198,22.58336258,113.960556
91792038229,蓝天路时尚秀星级美发门前,0.351827553,22.49618912,113.9438477
91792038228,蛇口片区近海路与东滨路交汇处，近海路西侧农副产品批发市场对面,0.518707162,22.50989342,113.9379959
91792038226,工业七路雍景湾幼儿园停车场出入口右侧,0.283816171,22.50042534,113.9377365
91792038225,工业八路与中心路交叉路口向东30米北侧,0.563258842,22.50609779,113.9479446
91792038224,蛇口新街北侧170号兰韵阁门口,0.170575106,22.49479103,113.9324265
91792038223,沙河路北侧 门牌号文光路16号,0.455556167,22.58080101,113.9561157
91792038222,爱榕路东侧湾厦村公交站旁,0.582188915,22.49936485,113.9368515
91792038221,招商路北侧119号中国农业银行对面,0.181316173,22.49607468,113.9319839
91792038220,蛇口片区中心路曦湾华府公交站（东侧公交站）旁边,0.206255331,22.50690842,113.9467468
91792038219,蛇口片区工业九路与近海大道交汇处，工业九路南侧拐弯路口蛇口片区工业九路与近海大道交汇处，工业九路南侧拐弯路口,0.489360678,22.50759506,113.9389496
91792038218,南水路296号心悦美甲店门口,0.343058398,22.49426079,113.9289474
91792038217,石云路西侧33-5号联兴商行门口,0.369828438,22.49528694,113.934082
91792038216,新光路123-11号门前,0.593566699,22.58302116,113.9599075
91792038215,爱榕路东侧湾厦村公交站对面,0.477553512,22.49860764,113.9370193
91792038214,后海滨路与工业七路交汇处向南20米西侧,0.32633193,22.50090408,113.9446869
91792038213,沙河西路与西丽北路交汇处,0.433315183,22.58280373,113.9610825
91792038212,工业七路西侧47号百花苑门口,0.557684872,22.49953651,113.9336853
91792038211,招商路南侧35号宏顺达不锈钢门口,0.355816149,22.49681091,113.9361496
91792038209,爱榕路与工业七路交汇处，爱榕路东侧距路口向南10米,0.549726214,22.50026321,113.9368134
91792038208,沙河西路西侧 西丽社区一公交站台,0.463874257,22.58008385,113.9606934
91792038207,蛇口新街与公园南路交汇处，蛇口新街北侧路口,0.498167291,22.49504662,113.9317169
91792038206,工业八路宝能allcity购物中心南区停车场出口,0.172312133,22.50598335,113.9460449
91792038205,西丽南路22号门前,0.408348045,22.57668114,113.956749
91792038204,西丽南支路与沙河西路交汇处 沙河西路西侧 离人行道20米,0.438748012,22.57800674,113.9608078
91792038203,中山园路南侧科学院国际E城对面距路口向西10米,0.505389495,22.57406044,113.9356766
91792038202,沙河路与丽苑路交汇处,0.506130405,22.58044243,113.9577255
91792038201,科苑南路与工业八路交叉路口向北150米西侧,0.398472376,22.50702477,113.9503021
91792038200,乾丰一路西侧与茶光路交汇处路口,0.513701967,22.57366753,113.9499435
91792038198,茶光路北侧 茶光路与石鼓路交汇处往西50米花坛中,0.374144926,22.5742588,113.9543076
91792038197,蛇口片区东滨路与中心路交叉路口向东200米南侧,0.404259347,22.51048279,113.9488831
91792038196,海月路24号叶家湾好食材门前,0.142397525,22.50377655,113.9412918
91792038195,蛇口片区荔园路94-10号旭东齿科,0.53909097,22.50356674,113.9381638
91792038194,蛇口片区商乐街47号门口,0.596040166,22.49235535,113.9300308
91792038193,金世纪路与蛇口新街交汇处，金世纪东侧路口,0.155978937,22.4913826,113.9389038
91792038192,中山园路与同乐路交汇处中山园路南侧距路口向西10米,0.37495117,22.57400131,113.9395905
91792038191,中山园路北侧与同乐路交汇处往西10绿化带中,0.391997741,22.57437897,113.9395142
91792038190,茶光路北侧 第二高级中学公交站西边20米花坛,0.560509446,22.57423782,113.9442444
91792038189,蛇口片区商乐街107号旁,0.564153753,22.49303436,113.9284439
91792038188,蛇口片区育才第二小学北门西侧50米,0.109727553,22.5035305,113.9366302
91792038187,中山园路南侧TCL国际E城公交站向西30米,0.297567053,22.57407761,113.9366913
91792038186,中心路与工业七路交叉路口东北角,0.571226076,22.50239182,113.9472427
91792038185,岸湾八街三湘海尚门口向南50米东侧,0.555880863,22.50722504,113.9486008
91792038184,中心路与岸湾四街交叉路口东南角绿化带,0.519416852,22.50444603,113.9471817
91792038182,乾丰一路道路尽头右转路口,0.276392382,22.57198334,113.9499664
91792038181,蛇口片区后海大道与工业九路交叉路口后海大道西侧人行天桥下,0.584255493,22.50786781,113.9393082
91792038180,文新街3-2,0.508202347,22.5818615,113.9598618
91792038179,沙河西路东侧百旺公园门口,0.078317761,22.6262455,113.9463272
91792038178,沙河西路与同乐路交叉路口向南150米西侧,0.101389746,22.6088295,113.9436493
91792038177,沙河西路西侧 茶光2公交站边20米,0.451881292,22.57715034,113.9609222
91792038176,沙河西路报恩福地门口对面,0.127998418,22.60358238,113.9481735
91792038175,茶光路北侧 茶光路与乾丰二路交汇处往西30米绿化带中,0.589542361,22.57422256,113.9475861
91792038174,丽康路与松白路交汇处西南角,0.500260706,22.63100624,113.9452286
91792038173,沙河西路荔枝世界门口南50米,0.238188668,22.61210251,113.9447021
91792038171,中山园路北侧TCL国际E城公交站向东20米,0.166054024,22.5743618,113.9363861
91792038169,沙河西路西侧荔枝世界公交站向北50米,0.476265614,22.61360168,113.9450073
91792038168,中山园路南侧辅道距京港澳高速向东20米,0.106151178,22.57394218,113.9342651
91792038167,沙河西路与丽康路交叉路口向南200米东侧,0.064021841,22.62963104,113.9458237
91792038166,茶光路北侧 茶光路与创科路交汇处东侧500米绿化带中,0.529105459,22.57423592,113.9487457
91792038165,蛇口新街与后海大道交汇处，蛇口新街南侧3号林记修理店门口,0.117820936,22.49174118,113.9421616
91792038164,蛇口片区海月路168号荔兴文具精品店门口,0.447563627,22.50961494,113.9423981
91792038163,沙河西路西丽果园门口北250米,0.17252125,22.60751534,113.9444885
91792038162,四海路与工业九路交汇处，四海路西侧路口向南10米,0.103226424,22.50718117,113.9331665
91792038161,沙河西路荔枝世界公交站北1000米东侧,0.446556547,22.61459351,113.9457169
91792038160,沙河西路与茶光路交汇处 沙河西路西侧离路口人行道50米,0.110905754,22.57491112,113.9610596
91792038159,沙河西路东侧百旺花卉中心向北100米,0.445394601,22.62332535,113.9463654
91792038158,沙河西路与留仙大道交汇处天虹门口前,0.314461235,22.58665657,113.9611816
91792038157,沙河西路荔枝世界公交站北2000米东侧,0.557526011,22.6153698,113.9459076
91792038156,中山园路与同乐路交汇处中山园路北侧距拐弯路口向西100米,0.541054208,22.57402802,113.9384918
91792038155,中山园路北侧TCL国际E城公交站向西30米,0.396096543,22.5743618,113.9367065
91792038154,西丽南支路南侧西丽市场公交站边,0.203899249,22.57848358,113.9599838
